filename,surname,name,full_name,possible_gender,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,has_thumbnail,filepath_thumbnail,credits,decade,continent,perf_type_clean,filename_base,perf_clean
edition53/PdL2025_YuuhiFUKUMA_varclassique.mp4,Fukuma,Yuuhi,Fukuma Yuuhi,likely male,M,2025,53rd,2025-03,Japan,classical,,0,"La fille mal gard¨¦e, Colas variation Act II, Alexander Gorsky, Louis Joseph Ferdinand H¨¦rold",1490.0,"(1920.0, 1080.0)",2633.0,,,edition53/PdL2025_YuuhiFUKUMA_varclassique_thumbnail_1490.png,,2020,Asia,classical,PdL2025_YuuhiFUKUMA_varclassique.mp4,La Fille Mal Gardee
edition53/PdL2025_ZioAHN_varclassique.mp4,Ahn,Zio,Ahn Zio,male,M,2025,53rd,2025-16,South Korea,classical,,0,"Delibes Suite, Girl variation, L¨¦o Delibes, Jos¨¦ Martinez",1218.0,"(1920.0, 1080.0)",3178.0,,,edition53/PdL2025_ZioAHN_varclassique_thumbnail_1218.png,,2020,Asia,classical,PdL2025_ZioAHN_varclassique.mp4,"Delibes Suite, Girl variation"
,Bang,Suhyeok,Bang Suhyeok,male,M,2026,54th,,South Korea,classical,Bourse Roland Petit Zizi Jeanmaire,1,"Diane et Acteon, variation gar?on solo, Riccardo Drigo, Agrippa Vaganova",,,,"Diane et Acteon, variation gar?on solo, Riccardo Drigo, Agrippa Vaganova",,,,2020,Asia,classical,,Diane et Acteon Men's Variation Solo Riccardo Drigo Agrippa Vaganova
,Cao,Yufei,Cao Yufei,female,M,2026,54th,,China,classical,Bourse Jeune Espoir,1,"Delibes Suite, Boy variation, L¨¦o Delibes, Jos¨¦ Martinez",,,,,,,,2020,Asia,classical,,"Delibes Suite, Boy variation"
,Demeulenaere,Milo,Demeulenaere Milo,male,M,2026,54th,,USA,classical,Rudolf Nureyev Foundation,1,"Paquita, Grand Pas variation",,,,,,,,2020,North America,classical,,"Paquita, Grand Pas variation"
,Gramada,Dragos,Gramada Dragos,male,M,2026,54th,,Romania,classical,Aud Jebsen Scholarship / Beaulieu Award / Contemporary Dance Award,1,"Paquita, Grand Pas variation",,,,,,,,2020,Europe,classical,,"Paquita, Grand Pas variation"
,Gyves ,William,Gyves  William,male,M,2026,54th,,USA,classical,Fondation Caris / Best Swiss Candidate Award,1,"Grand Pas Classique, Boy variation, Daniel-Fran?ois Auber, Victor Gsovsky",,,,,,,,2020,North America,classical,,"Grand Pas Classique, Boy variation"
,Huang,Jingxinyu,Huang Jingxinyu,female,F,2026,54th,,China,classical,Bourse Astarte,1,Paquita - Lead Variation - Act II,,,,,,,,2020,Asia,classical,,Paquita - Act 2
,Ito,Lisa,Ito Lisa,female,F,2026,54th,,Japan,classical,,0,Coppelia - Act III,,,,,,,,2020,Asia,classical,,Coppelia - Act III
,Jeon,Jiyul,Jeon Jiyul,likely female,F,2026,54th,,South Korea,classical,Fondation Fran?oise Champoud,1,Pharaoh's Daughter,,,,,,,,2020,Asia,classical,,Pharaoh's Daughter
,Kim,Tae Eun,Kim Tae Eun,female,F,2026,54th,,South Korea,classical,Oak Foundation,1,La Bayad¨¨re - Gamzatti variation,,,,,,,,2020,Asia,classical,,La Bayadere - Gamsatti
,Liu,Xiner,Liu Xiner,female,F,2026,54th,,China,classical,,0,"The Awakening of Flora, Girl variation, Riccardo Drigo, Marius Petipa and Lev Ivanov",,,,,,,,2020,Asia,classical,,"The Awakening of Flora, Girl variation"
,Lu,Haowen,Lu Haowen,male,M,2026,54th,,China,classical,,0,Giselle - Act II Albrecht,,,,,,,,2020,Asia,classical,,Giselle - Act 2 - Albrecht
,Maione,Sarah,Maione Sarah,female,F,2026,54th,,Italy,classical,,0,Pharaoh's Daughter,,,,,,,,2020,Europe,classical,,Pharaoh's Daughter
,Metcalf,Blake,Metcalf Blake,male,M,2026,54th,,USA,classical,,0,Satanella variation,,,,,,,,2020,North America,classical,,Satanella variation
,Rego de Souza,Pietra,Rego de Souza Pietra,female,F,2026,54th,,Brazil,classical,Web Audience Favourite Award,1,Paquita - Act I,,,,,,,,2020,South America,classical,,Paquita - Act I
,Sai,Yusei,Sai Yusei,male,M,2026,54th,,Japan,classical,Cur¨¦l,1,"Delibes Suite, Boy variation, L¨¦o Delibes, Jos¨¦ Martinez",,,,,,,,2020,Asia,classical,,"Delibes Suite, Boy variation"
,Sengupta,Nikhil,Sengupta Nikhil,male,M,2026,54th,,USA,classical,,0,Giselle- Act I - Peasant Pas,,,,,,,,2020,North America,classical,,Giselle- Act I - Peasant Pas
,Shin,Ara,Shin Ara,female,F,2026,54th,,South Korea,classical,Fondation Anita et Werner Damm-Etienne,1,Coppelia - Act III,,,,,,,,2020,Asia,classical,,Coppelia - Act III
,Son,Mingyun,Son Mingyun,male,M,2026,54th,,South Korea,classical,Fondation Coromandel,1,"Grand Pas Classique, Boy variation, Daniel-Fran?ois Auber, Victor Gsovsky",,,,,,,,2020,Asia,classical,,"Grand Pas Classique, Boy variation"
,Thijs,Jetro,Thijs Jetro,male,M,2026,54th,,Belgium,classical,Fondation H¨¦l¨¨ne et Victor Barbour,1,La Fille Mal Gard¨¦e - Colas variation,,,,,,,,2020,Europe,classical,,La Fille Mal Gardee
,Yeom,Dayeon,Yeom Dayeon,female,F,2026,54th,,South Korea,classical,Bourse Jeune ¨¦toile / Audience Favourite Award,1,"La Esmeralda, Esmeralda variation, Cesare Pugni, Jules Perrot",,,,,,,,2020,Asia,classical,,"La Esmeralda, Esmeralda variation"
